date,covid_month,season,state,tests,cases,hospitalizations,deaths
2020-08-19,8,Summer,IA,5224,337,0,17
2020-08-19,8,Summer,KS,5578,723,56,6
2020-08-19,8,Summer,KY,3837,627,49,12
2020-08-19,8,Summer,LA,14983,778,0,55
2020-08-19,8,Summer,ME,2816,21,2,0
2020-08-19,8,Summer,MD,13829,414,46,11
2020-08-19,8,Summer,MA,28401,827,21,37
2020-08-19,8,Summer,MI,32955,688,0,10
2020-08-19,8,Summer,MN,34867,557,56,17
2020-08-19,8,Summer,MS,1348,1348,38,35
2020-08-19,8,Summer,MO,7807,1258,0,12
2020-08-19,8,Summer,MT,1021,110,9,0
2020-08-19,8,Summer,NE,4159,262,-48,6
2020-08-19,8,Summer,NV,9745,389,0,32
2020-08-19,8,Summer,NH,2317,19,0,3
2020-08-19,8,Summer,NJ,25020,382,52,11
2020-08-19,8,Summer,NM,5442,170,4,6
2020-08-19,8,Summer,NY,80425,631,0,6
2020-08-19,8,Summer,NC,10893,1153,0,35
2020-08-19,8,Summer,ND,4685,188,9,2
2020-08-19,8,Summer,OH,20070,958,93,36
2020-08-19,8,Summer,OK,7740,597,77,17
2020-08-19,8,Summer,OR,8247,225,16,9
2020-08-19,8,Summer,PA,24337,570,0,24
2020-08-19,8,Summer,RI,3936,103,14,3
2020-08-19,8,Summer,SC,5647,739,0,17
2020-08-19,8,Summer,SD,1447,123,8,1
2020-08-19,8,Summer,TN,34482,2022,88,26
2020-08-19,8,Summer,TX,47293,7024,0,309
2020-08-19,8,Summer,UT,6595,364,28,8
2020-08-19,8,Summer,VT,1298,2,0,0
2020-08-19,8,Summer,VA,16639,737,76,14
2020-08-19,8,Summer,WA,14827,670,62,24
2020-08-19,8,Summer,WV,3954,70,0,2
2020-08-19,8,Summer,WI,16846,710,50,8
2020-08-19,8,Summer,WY,1408,67,4,0
2020-08-19,8,Summer,NA,0,0,0,0
2020-08-19,8,Summer,NA,2181,29,0,1
2020-08-19,8,Summer,NA,524,22,0,0
2020-08-19,8,Summer,NA,0,0,0,0
2020-08-19,8,Summer,NA,81,81,0,10
2020-08-19,8,Summer,NA,681,32,0,0
2020-08-20,8,Summer,AL,11161,971,250,30
2020-08-20,8,Summer,AK,1798,83,4,0
2020-08-20,8,Summer,AZ,17491,723,123,50
2020-08-20,8,Summer,AR,7229,549,47,10
2020-08-20,8,Summer,CA,87283,5920,0,163
2020-08-20,8,Summer,CO,11486,329,13,3
2020-08-20,8,Summer,CT,17816,118,72,1
2020-08-20,8,Summer,DE,2077,75,0,0
2020-08-20,8,Summer,FL,66232,4516,450,119
2020-08-20,8,Summer,GA,21138,2759,216,55
2020-08-20,8,Summer,HI,3741,235,14,3
2020-08-20,8,Summer,ID,1977,370,30,9
2020-08-20,8,Summer,IL,51612,1832,0,27
2020-08-20,8,Summer,IN,26649,941,55,11
2020-08-20,8,Summer,IA,5869,727,0,8
2020-08-20,8,Summer,KS,0,0,0,0
2020-08-20,8,Summer,KY,8825,700,48,14
2020-08-20,8,Summer,LA,14060,918,0,28
2020-08-20,8,Summer,ME,2661,19,2,1
2020-08-20,8,Summer,MD,18041,580,41,8
2020-08-20,8,Summer,MA,34144,313,12,12
2020-08-20,8,Summer,MI,31183,527,0,16
2020-08-20,8,Summer,MN,13956,690,31,7
2020-08-20,8,Summer,MS,894,894,34,27
2020-08-20,8,Summer,MO,14215,1058,0,3
2020-08-20,8,Summer,MT,1027,116,9,5
2020-08-20,8,Summer,NE,4157,215,16,3
2020-08-20,8,Summer,NV,7724,556,0,38
2020-08-20,8,Summer,NH,2936,14,-2,1
2020-08-20,8,Summer,NJ,27536,141,48,6
2020-08-20,8,Summer,NM,6329,202,7,5
2020-08-20,8,Summer,NY,80984,601,0,5
2020-08-20,8,Summer,NC,25739,1972,0,34
2020-08-20,8,Summer,ND,7454,274,0,0
2020-08-20,8,Summer,OH,27887,1122,86,22
2020-08-20,8,Summer,OK,8154,746,76,10
2020-08-20,8,Summer,OR,8767,194,29,11
2020-08-20,8,Summer,PA,28404,791,0,15
2020-08-20,8,Summer,RI,4447,76,12,1
2020-08-20,8,Summer,SC,8672,909,0,41
2020-08-20,8,Summer,SD,1879,125,5,2
2020-08-20,8,Summer,TN,23047,1375,87,36
2020-08-20,8,Summer,TX,45900,5303,0,234
2020-08-20,8,Summer,UT,6881,461,21,4
2020-08-20,8,Summer,VT,2615,4,0,0
2020-08-20,8,Summer,VA,15864,863,73,17
2020-08-20,8,Summer,WA,12825,624,30,13
2020-08-20,8,Summer,WV,7841,181,0,0
2020-08-20,8,Summer,WI,20737,769,39,7
2020-08-20,8,Summer,WY,1276,38,5,0
2020-08-20,8,Summer,NA,0,0,0,0
2020-08-20,8,Summer,NA,2326,55,0,1
2020-08-20,8,Summer,NA,942,105,0,1
2020-08-20,8,Summer,NA,1,0,0,0
2020-08-20,8,Summer,NA,124,124,0,11
2020-08-20,8,Summer,NA,197,41,0,1
2020-08-21,8,Summer,AL,0,321,0,16
2020-08-21,8,Summer,AK,8888,69,2,1
2020-08-21,8,Summer,AZ,14610,619,67,4
2020-08-21,8,Summer,AR,10082,887,66,22
2020-08-21,8,Summer,CA,101406,5585,0,135
2020-08-21,8,Summer,CO,12233,356,11,7
2020-08-21,8,Summer,CT,17843,87,0,2
2020-08-21,8,Summer,DE,1776,52,0,5
2020-08-21,8,Summer,FL,67384,4616,355,118
2020-08-21,8,Summer,GA,23267,2889,245,94
2020-08-21,8,Summer,HI,3520,0,0,0
2020-08-21,8,Summer,ID,2594,424,26,7
2020-08-21,8,Summer,IL,51736,2293,0,22
2020-08-21,8,Summer,IN,25173,1040,-13,17
2020-08-21,8,Summer,IA,4948,991,0,7
2020-08-21,8,Summer,KS,6475,966,69,8
2020-08-21,8,Summer,KY,8703,639,13,8
2020-08-21,8,Summer,LA,19773,899,0,50
2020-08-21,8,Summer,ME,3558,32,2,1
2020-08-21,8,Summer,MD,29386,670,38,5
2020-08-21,8,Summer,MA,41809,488,20,13
2020-08-21,8,Summer,MI,0,0,0,0
2020-08-21,8,Summer,MN,18630,825,45,8
2020-08-21,8,Summer,MS,2176,874,30,24
2020-08-21,8,Summer,MO,12876,1231,0,2
2020-08-21,8,Summer,MT,1067,144,6,0
2020-08-21,8,Summer,NE,4421,308,26,2
2020-08-21,8,Summer,NV,6447,849,0,13
2020-08-21,8,Summer,NH,0,21,-1,0
2020-08-21,8,Summer,NJ,30520,325,34,9
2020-08-21,8,Summer,NM,10131,144,9,5
2020-08-21,8,Summer,NY,98880,709,0,3
2020-08-21,8,Summer,NC,26022,2008,0,29
2020-08-21,8,Summer,ND,6527,231,13,2
2020-08-21,8,Summer,OH,27931,1043,104,26
2020-08-21,8,Summer,OK,10008,1077,48,6
